Game Date,Home Team,Away Team,Period,Event Time,Team Side,Origination Play Type,Origination Sub Type 1,Origination Sub Type 2,Origination Sub Type 3,Origination Sub Type 4,Origination Player,Shot Play Type,Shot Sub Type 1,Shot Sub Type 2,Shot Sub Type 3,Shot Sub Type 4,Shot Sub Type 5,Shot Sub Type 6,Shot Player,Result,Result 2
12/19/25,Newcastle,Leicester,Q1,'04:56,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Raysean Taylor,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'04:52,away,,,,,,,No Play Type,,,,,,,Donald Carey Jr,Turnover,
12/19/25,Newcastle,Leicester,Q1,'04:48,home,,,,,,,No Play Type,To Basket,,,,,,Raysean Taylor,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'04:37,away,,,,,,,Cut,Basket,,,,,,Marc Loving,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'04:31,home,,,,,,,Transition,Right Wing,To Basket,,,,,Maceo Jack,Make 2 Pts Foul,
12/19/25,Newcastle,Leicester,Q1,'04:31,home,,,,,,,Non Possession,,,,,,,Maceo Jack,Missed FT,
12/19/25,Newcastle,Leicester,Q1,'04:11,away,,,,,,,ISO,Right,Drives Left,Dribble Jumper,Short to < 17',,,Flynn Boardman-Raffet,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'04:01,home,,,,,,,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Dribble Jumper,Long/3pt,,Raysean Taylor,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'03:54,away,,,,,,,Transition,Left Wing,No Dribble Jumper,Guarded,Long/3pt,,,Flynn Boardman-Raffet,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'03:35,home,Post-Up,Left Block,Defense Commits,,,Darius Defoe,Cut,Basket,,,,,,Mitch Clarke,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'03:18,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Donald Carey Jr,Turnover,
12/19/25,Newcastle,Leicester,Q1,'03:13,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Guarded,Long/3pt,,,Maceo Jack,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'02:50,away,,,,,,,Post-Up,Flash Middle,Right Shoulder,Dribble Move,To Basket,,,Aaron Menzies,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'02:27,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Maceo Jack,Spot-Up,Drives Left,Dribble Jumper,Long/3pt,,,,Raysean Taylor,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'02:14,away,,,,,,,ISO,Right,Drives Right,To Basket,,,,Donald Carey Jr,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'02:09,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Raysean Taylor,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'02:09,away,,,,,,,Non Possession,,,,,,,Travis Evee,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q1,'01:53,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Travis Evee,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'01:41,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'01:39,home,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Hook,,,Maceo Jack,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'01:16,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Spencer Johnson,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'01:01,away,,,,,,,Off Screen,To Shooter's Right,Straight,Dribble Jumper,Short to < 17',,,Spencer Johnson,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'00:57.0,home,,,,,,,Transition,Trailer,No Dribble Jumper,Guarded,Medium/17' to <3p,,,Darius Defoe,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'00:50.0,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Travis Evee,Cut,Basket,,,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q1,'00:44.0,away,,,,,,,Spot-Up,Drives Straight,Dribble Jumper,Long/3pt,,,,Travis Evee,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q1,'00:35.0,away,,,,,,,Non Possession,,,,,,,Travis Evee,Made FT,
12/19/25,Newcastle,Leicester,Q1,'00:35.0,home,,,,,,,Non Possession,,,,,,,Darius Defoe,Made FT,
12/19/25,Newcastle,Leicester,Q1,'00:35.0,home,,,,,,,Non Possession,,,,,,,Darius Defoe,Made FT,
12/19/25,Newcastle,Leicester,Q1,'00:18.0,away,,,,,,,Post-Up,Flash Middle,Post Pin,No Dribble Move,To Basket,,,Aaron Menzies,Foul,
12/19/25,Newcastle,Leicester,Q1,'00:18.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Made FT,
12/19/25,Newcastle,Leicester,Q1,'00:18.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Made FT,
12/19/25,Newcastle,Leicester,Q1,'00:02.0,home,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Dribble Jumper,Long/3pt,,Terrell Burden,Make 3 Pts Foul,
12/19/25,Newcastle,Leicester,Q1,'00:02.0,home,,,,,,,Non Possession,,,,,,,Terrell Burden,Made FT,
12/19/25,Newcastle,Leicester,Q2,'09:52,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Terrell Burden,Turnover,
12/19/25,Newcastle,Leicester,Q2,'09:31,away,,,,,,,Cut,Basket,,,,,,Nathaniel Martin,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'09:31,away,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Olutomiwa Sulaiman,Run Offense,
12/19/25,Newcastle,Leicester,Q2,'09:18,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Travis Evee,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'09:06,home,,,,,,,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Defense Commits,,,Mitch Clarke,Turnover,
12/19/25,Newcastle,Leicester,Q2,'09:01,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Travis Evee,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'08:39,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Terrell Burden,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'08:30,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Travis Evee,Foul,
12/19/25,Newcastle,Leicester,Q2,'08:30,away,,,,,,,Non Possession,,,,,,,Travis Evee,Missed FT,
12/19/25,Newcastle,Leicester,Q2,'08:30,away,,,,,,,Non Possession,,,,,,,Travis Evee,Made FT,
12/19/25,Newcastle,Leicester,Q2,'08:07,home,ISO,Top,Drives Left,Defense Commits,,Terrell Burden,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Cole Long,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:55,away,,,,,,,Spot-Up,Drives Left,To Basket,,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:51,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:44,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Raequan Battle,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:38,home,,,,,,,Transition,Left Wing,Dribble Jumper,Long/3pt,,,,Raysean Taylor,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:18,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Raequan Battle,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:18,home,,,,,,,Non Possession,,,,,,,Emmanuel Kanwei,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q2,'07:02,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Terrell Burden,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Cole Long,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'07:02,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q2,'06:44,away,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Basket,,,Donald Carey Jr,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'06:28,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Terrell Burden,P&R Roll Man,Pick and Pops,No Dribble Jumper,Open,Long/3pt,,,Emmanuel Kanwei,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'06:28,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Terrell Burden,Run Offense,
12/19/25,Newcastle,Leicester,Q2,'06:24,home,,,,,,,Cut,Basket,,,,,,Cole Long,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'06:04,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q2,'06:04,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'06:04,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'05:48,home,,,,,,,P&R Ball Handler,High P&R,Takes Early Jump Shot,Dribble Jumper,Long/3pt,,,Terrell Burden,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'05:28,away,P&R Ball Handler,Left P&R,Baseline,Dribble Off Pick,Defense Commits,Donald Carey Jr,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Raequan Battle,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'05:17,home,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Terrell Burden,P&R Roll Man,Rolls to Basket,,,,,,Emmanuel Kanwei,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'05:05,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Raysean Taylor,Turnover,
12/19/25,Newcastle,Leicester,Q2,'05:05,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q2,'04:59,away,,,,,,,Hand Off,From Stationary,Top,To Basket,,,,Donald Carey Jr,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'04:44,home,,,,,,,Spot-Up,Drives Right,To Basket,,,,,Emmanuel Kanwei,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'04:40,away,,,,,,,Transition,Ballhandler,,,,,,Donald Carey Jr,Turnover,
12/19/25,Newcastle,Leicester,Q2,'04:32,home,,,,,,,Post-Up,Flash Middle,Post Pin,,,,,Emmanuel Kanwei,Turnover,
12/19/25,Newcastle,Leicester,Q2,'04:22,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,,,,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q2,'04:22,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'04:22,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'04:09,home,,,,,,,Post-Up,Flash Middle,Right Shoulder,Dribble Move,To Basket,,,Cole Long,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'03:58,away,,,,,,,Spot-Up,Drives Left,To Basket,,,,,Olutomiwa Sulaiman,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'03:46,home,P&R Ball Handler,Left P&R,Baseline,Dribble Off Pick,Defense Commits,Raysean Taylor,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Maceo Jack,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'03:26,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Travis Evee,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'02:59,home,,,,,,,Off Screen,To Shooter's Left,Straight,No Dribble Jumper,Open,Long/3pt,,Mitch Clarke,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'02:47,away,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Hook,,,Marc Loving,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'02:37,home,,,,,,,Hand Off,From Dribble,Right,To Basket,,,,Maceo Jack,Make 2 Pts Foul,
12/19/25,Newcastle,Leicester,Q2,'02:37,home,,,,,,,Non Possession,,,,,,,Maceo Jack,Made FT,
12/19/25,Newcastle,Leicester,Q2,'02:17,away,,,,,,,ISO,Left,Drives Right,To Basket,,,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q2,'02:17,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'02:17,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'01:56,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Maceo Jack,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'01:40,away,Post-Up,Right Block,Right Shoulder,Dribble Move,Defense Commits,Donald Carey Jr,Spot-Up,Drives Right,Dribble Jumper,Long/3pt,,,,Marc Loving,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'01:20,home,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Dribble Jumper,Long/3pt,,Maceo Jack,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'01:08,away,,,,,,,P&R Ball Handler,Left P&R,Side,Go Away from Pick,,,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q2,'01:08,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'01:08,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q2,'00:46.0,home,,,,,,,P&R Ball Handler,Left P&R,Baseline,Dribble Off Pick,To Basket,,,Maceo Jack,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q2,'00:42.0,away,,,,,,,Transition,Ballhandler,Dribble Jumper,Long/3pt,,,,Donald Carey Jr,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q2,'00:33.0,home,,,,,,,Transition,Ballhandler,,,,,,Maceo Jack,Turnover,
12/19/25,Newcastle,Leicester,Q2,'00:12.0,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Travis Evee,P&R Roll Man,Rolls to Basket,,,,,,Aaron Menzies,Foul,
12/19/25,Newcastle,Leicester,Q2,'00:12.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Missed FT,
12/19/25,Newcastle,Leicester,Q2,'00:12.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Missed FT,
12/19/25,Newcastle,Leicester,Q2,'00:06.0,home,,,,,,,Transition,Right Wing,To Basket,,,,,Cole Long,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'09:48,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Marc Loving,P&R Roll Man,Rolls to Basket,,,,,,Nathaniel Martin,Turnover,
12/19/25,Newcastle,Leicester,Q3,'09:36,home,,,,,,,Off Screen,To Shooter's Left,Straight,No Dribble Jumper,Open,Long/3pt,,Deion Hammond,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'09:24,away,,,,,,,Transition,Left Wing,Dribble Jumper,Long/3pt,,,,Raequan Battle,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'09:04,home,,,,,,,Spot-Up,Drives Left,Dribble Jumper,Long/3pt,,,,Deion Hammond,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'09:04,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Emmanuel Kanwei,Run Offense,
12/19/25,Newcastle,Leicester,Q3,'08:59,home,,,,,,,Hand Off,From Dribble,Left,To Basket,,,,Terrell Burden,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'08:44,away,,,,,,,Hand Off,From Stationary,Top,,,,,Raequan Battle,Turnover,
12/19/25,Newcastle,Leicester,Q3,'08:43,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Raysean Taylor,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'08:22,away,,,,,,,Cut,Basket,,,,,,Marc Loving,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'08:22,home,,,,,,,Transition,Right Wing,To Basket,,,,,Deion Hammond,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'08:22,away,,,,,,,Cut,Basket,,,,,,Nathaniel Martin,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'08:13,home,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Raysean Taylor,P&R Roll Man,Rolls to Basket,,,,,,Emmanuel Kanwei,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'07:49,away,Post-Up,Left Block,Right Shoulder,Dribble Move,Defense Commits,Marc Loving,Spot-Up,Drives Left,Dribble Jumper,Medium/17' to <3p,,,,Raequan Battle,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'07:32,home,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Hook,,,Emmanuel Kanwei,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'07:22,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,,Donald Carey Jr,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'07:17,home,,,,,,,Transition,Left Wing,,,,,,Deion Hammond,Turnover,
12/19/25,Newcastle,Leicester,Q3,'07:01,away,,,,,,,Cut,Basket,,,,,,Spencer Johnson,Turnover,
12/19/25,Newcastle,Leicester,Q3,'05:55,home,,,,,,,ISO,Right,Drives Left,To Basket,,,,Terrell Burden,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'05:55,away,,,,,,,Non Possession,,,,,,,Raequan Battle,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q3,'05:35,away,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,Raequan Battle,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'05:23,home,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Jumper,,,Maceo Jack,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'05:11,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Donald Carey Jr,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'04:59,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Terrell Burden,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Deion Hammond,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'04:49,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Raequan Battle,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'04:33,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Terrell Burden,Turnover,
12/19/25,Newcastle,Leicester,Q3,'04:21,away,,,,,,,Post-Up,Flash Middle,Post Pin,Dribble Move,To Basket,,,Nathaniel Martin,Foul,
12/19/25,Newcastle,Leicester,Q3,'04:21,away,,,,,,,Non Possession,,,,,,,Nathaniel Martin,Missed FT,
12/19/25,Newcastle,Leicester,Q3,'04:21,away,,,,,,,Non Possession,,,,,,,Nathaniel Martin,Made FT,
12/19/25,Newcastle,Leicester,Q3,'04:21,home,,,,,,,Non Possession,,,,,,,Maceo Jack,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q3,'04:04,home,,,,,,,Off Screen,To Shooter's Right,Flare,No Dribble Jumper,Guarded,Long/3pt,,Maceo Jack,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'03:48,home,,,,,,,Spot-Up,Drives Right,To Basket,,,,,Maceo Jack,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'03:22,away,Post-Up,Left Block,Left Shoulder,Dribble Move,Defense Commits,Nathaniel Martin,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Travis Evee,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'03:04,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,,Maceo Jack,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'02:51,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Travis Evee,Cut,Basket,,,,,,Flynn Boardman-Raffet,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'02:40,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Terrell Burden,Foul,
12/19/25,Newcastle,Leicester,Q3,'02:40,home,,,,,,,Non Possession,,,,,,,Terrell Burden,Missed FT,
12/19/25,Newcastle,Leicester,Q3,'02:40,home,,,,,,,Non Possession,,,,,,,Terrell Burden,Made FT,
12/19/25,Newcastle,Leicester,Q3,'02:40,away,,,,,,,Non Possession,,,,,,,Marc Loving,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q3,'02:26,away,,,,,,,Off Screen,To Shooter's Left,Straight,,,,,Flynn Boardman-Raffet,Turnover,
12/19/25,Newcastle,Leicester,Q3,'02:20,home,,,,,,,Transition,Ballhandler,,,,,,Raysean Taylor,Turnover,
12/19/25,Newcastle,Leicester,Q3,'02:14,away,,,,,,,Transition,Right Wing,To Basket,,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'01:58,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Maceo Jack,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'01:36,away,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Travis Evee,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Olutomiwa Sulaiman,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'01:24,home,,,,,,,Spot-Up,Drives Right,,,,,,Maceo Jack,Turnover,
12/19/25,Newcastle,Leicester,Q3,'01:05,away,,,,,,,Cut,Basket,,,,,,Olutomiwa Sulaiman,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'00:57.0,home,,,,,,,Transition,First Middle,To Basket,,,,,Mitch Clarke,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q3,'00:57.0,home,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Cole Long,Make 2 Pts Foul,
12/19/25,Newcastle,Leicester,Q3,'00:57.0,home,,,,,,,Non Possession,,,,,,,Cole Long,Made FT,
12/19/25,Newcastle,Leicester,Q3,'00:34.0,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Travis Evee,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'00:31.0,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Aaron Menzies,Foul,
12/19/25,Newcastle,Leicester,Q3,'00:31.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Made FT,
12/19/25,Newcastle,Leicester,Q3,'00:31.0,away,,,,,,,Non Possession,,,,,,,Aaron Menzies,Made FT,
12/19/25,Newcastle,Leicester,Q3,'00:13.0,home,,,,,,,Off Screen,To Shooter's Left,Straight,No Dribble Jumper,Open,Long/3pt,,Deion Hammond,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q3,'00:05.0,away,,,,,,,P&R Ball Handler,Right P&R,Side,Go Away from Pick,,,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q3,'00:05.0,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q3,'00:05.0,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Missed FT,
12/19/25,Newcastle,Leicester,Q3,'00:05.0,home,,,,,,,No Play Type,Dribble Jumper,Long/3pt,,,,,Terrell Burden,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q4,'09:51,home,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Jumper,,,Darius Defoe,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q4,'09:29,away,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Up and Under,,,Aaron Menzies,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q4,'09:19,home,,,,,,,Hand Off,From Stationary,Top,To Basket,,,,Terrell Burden,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q4,'09:10,away,,,,,,,P&R Ball Handler,Right P&R,Baseline,Go Away from Pick,To Basket,,,Donald Carey Jr,Foul,
12/19/25,Newcastle,Leicester,Q4,'09:10,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q4,'09:10,away,,,,,,,Non Possession,,,,,,,Donald Carey Jr,Made FT,
12/19/25,Newcastle,Leicester,Q4,'08:53,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Raysean Taylor,Spot-Up,Drives Left,To Basket,,,,,Deion Hammond,Make 2 Pts,
12/19/25,Newcastle,Leicester,Q4,'08:33,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Donald Carey Jr,Turnover,
12/19/25,Newcastle,Leicester,Q4,'08:22,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Cole Long,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q4,'08:03,away,,,,,,,Off Screen,To Shooter's Left,Flare,No Dribble Jumper,Guarded,Long/3pt,,Marc Loving,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q4,'08:03,home,,,,,,,Non Possession,,,,,,,Terrell Burden,Non Shooting Foul,
12/19/25,Newcastle,Leicester,Q4,'07:56,home,,,,,,,ISO,Top,Early Jumper,Dribble Jumper,Long/3pt,,,Terrell Burden,Miss 3 Pts,
12/19/25,Newcastle,Leicester,Q4,'07:39,away,,,,,,,Hand Off,From Dribble,Left,To Basket,,,,Raequan Battle,Foul,
12/19/25,Newcastle,Leicester,Q4,'07:39,away,,,,,,,Non Possession,,,,,,,Raequan Battle,Made FT,
12/19/25,Newcastle,Leicester,Q4,'07:39,away,,,,,,,Non Possession,,,,,,,Raequan Battle,Made FT,
12/19/25,Newcastle,Leicester,Q4,'07:27,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Terrell Burden,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Cole Long,Make 3 Pts,
12/19/25,Newcastle,Leicester,Q4,'07:09,away,,,,,,,Spot-Up,Drives Right,To Basket,,,,,Marc Loving,Miss 2 Pts,
12/19/25,Newcastle,Leicester,Q4,'07:01,home,,,,,,,Transition,Left Wing,To Basket,,,,,Raysean Taylor,Make 2 Pts,
