Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
ratiopharm ulm,"Osborne M., Smith M., Anigbata A., Garavaglia D., Ledlum C., Jensen T.","ratiopharm ulm|10,13,21,23,4,7",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Telekom Baskets Bonn,"Jostmann M., Comithier A., Cooks Z., Garrett Jr. J., Birts T., Kessens M.","Telekom Baskets Bonn|12,2,3,4,5,6",1,0.3,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,227.3,-227.3,0.0,-1
BMA365 Bamberg Baskets,"Balint R., Watson I., Williams C., Döntgens F., Demonia D.","BMA365 Bamberg Baskets|11,2,24,7,8",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0
FC Bayern München Basketball,"Jessup J., Radanov A., Obst A., Hollatz J., Kratzer L.","FC Bayern München Basketball|10,12,13,21,8",1,0.3,19.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
FC Bayern München Basketball,"Radanov A., Obst A., Hollatz J., Sermpezis N., Baldwin K., Kratzer L.","FC Bayern München Basketball|12,13,21,30,44,8",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.0,250.0,-250.0,0.0,-5
SYNTAINICS MBC,"Thomas K., Blomgren P., Planinic J., Foster M.","SYNTAINICS MBC|0,20,44,5",1,0.3,18.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,200.0,227.3,-27.3,6.67,0
RASTA Vechta,"Verge Jr. A., Kuhse T., Herkenhoff P., Trettin L., Ferner J.","RASTA Vechta|11,12,14,15,9",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
BMA365 Bamberg Baskets,"Balint R., Petkovic A., Williams C., Heckmann P., Döntgens F., Crowley A.","BMA365 Bamberg Baskets|11,15,24,33,7,85",1,0.3,20.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,100.0,0.0,100.0,6.0,2
Basketball Löwen Braunschweig,"Holloway R., Schröder B., Sherfield G., Scuka L., Zylka F.","Basketball Löwen Braunschweig|11,2,25,5,6",1,0.3,17.0,0,0,3,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0
ROSTOCK SEAWOLVES,"Kolenda L., Klassen O., Baggette E., Schwartz D., Wulff L., van Vliet A.","ROSTOCK SEAWOLVES|10,29,4,5,6,81",1,0.3,17.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.0,0.0,200.0,7.06,2
