Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
B. Braun Sheffield Sharks,"Dirk Williams, Rodney Glasgow Jr, Rodney Chatman Iii, William Lee, Jordan Ratinho","B. Braun Sheffield Sharks|1,11,3,4,9",3,Rodney Chatman Iii,4,William Lee,4,8,0,4,2,2.0,4.0
Surrey 89ers,"Isiah Small, Kino Lily Jr, Tayo Ogedengbe, Nedas Cholevinskas, Ronald Polite Iii","Surrey 89ers|0,12,15,17,7",7,Ronald Polite Iii,0,Isiah Small,4,8,0,4,3,1.33,2.67
Surrey 89ers,"Isiah Small, Kino Lily Jr, Nedas Cholevinskas, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,12,17,21,7",7,Ronald Polite Iii,12,Kino Lily Jr,3,8,2,1,3,1.0,2.67
Caledonia Gladiators,"Charles Jet Speelman, Matthew Ragsdale, Ethan Wright, Lloyd Alvin Bryan Jr, Kyle Jimenez","Caledonia Gladiators|22,24,40,56,6",6,Kyle Jimenez,24,Matthew Ragsdale,3,8,2,1,1,3.0,8.0
Newcastle Eagles,"Terrell Burden Jr, Maceo Jack, Cole Long, Emmanuel Kanwei, Deion Hammond","Newcastle Eagles|1,14,15,21,8",1,Terrell Burden Jr,8,Deion Hammond,3,8,2,1,2,1.5,4.0
Surrey 89ers,"Isiah Small, Kino Lily Jr, Michael Graham, Tyrin Lawrence, Ronald Polite Iii","Surrey 89ers|0,12,21,33,7",7,Ronald Polite Iii,12,Kino Lily Jr,3,8,2,1,3,1.0,2.67
B. Braun Sheffield Sharks,"Rodney Glasgow Jr, Mike Ochereobia, Prentiss Nixon, Nick Kern Jr, William Lee","B. Braun Sheffield Sharks|11,15,2,24,4",2,Prentiss Nixon,4,William Lee,3,7,1,2,3,1.0,2.33
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",13,Patrick Robinson,23,Jaxon Brenchley,3,7,1,2,3,1.0,2.33
Bristol Flyers,"Joseph Anderson, William Yoakum, Zachary Anderson, Darnell Brodie, Cameron Holden","Bristol Flyers|22,3,4,51,7",22,Joseph Anderson,7,Cameron Holden,3,7,1,2,2,1.5,3.5
Cheshire Phoenix,"Tobias Cameron, Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Skyler White","Cheshire Phoenix|11,2,23,3,99",11,Tobias Cameron,3,Laquincy Rideau,3,7,1,2,3,1.0,2.33
