country,league,season,scraped_at,Player,player_url,player_name,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Albania,Superliga,2025-2026,2026-01-10T18:30:23.042840,Koci Kristi 198-SF-19,https://basketball.eurobasket.com/player/Koci-Kristi/659156,Kristi Koci,198,SF,19,5,2.2,11.0,3.4,0.6,0.2,0.4,0.6,0.0,0.8,1.0,1.6,1.0,62.5,1.8,1.2,66.7,1.4,0.0,0.0,0.8,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:30:23.329359,Kodra Kleidi -22,https://basketball.eurobasket.com/player/Kodra-Kleidi/783956,Kleidi Kodra,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:30:23.642481,Kokonozi Gabriel 185-SF-19,https://basketball.eurobasket.com/player/Kokonozi-Gabriel/791293,Gabriel Kokonozi,185,SF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:30:23.932665,Kollovi Eraldo 197-C-28,https://basketball.eurobasket.com/player/Kollovi-Eraldo/335487,Eraldo Kollovi,197,C,28,10,14.9,39.0,11.8,10.3,4.1,6.2,1.6,0.1,0.8,2.4,3.0,1.6,53.3,9.2,4.8,52.2,0.4,0.2,50.0,2.5,Fieri,FIER,https://basketball.eurobasket.com/team/Fieri-Basket/69510
Albania,Superliga,2025-2026,2026-01-10T18:30:24.204323,Kopliku Sead -20,https://basketball.eurobasket.com/player/Kopliku-Sead/665422,Sead Kopliku,,,,5,-2.0,11.8,3.2,0.0,0.0,0.0,0.2,0.2,0.4,1.6,0.4,0.4,100.0,1.0,0.8,80.0,4.0,0.4,10.0,1.0,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:30:24.500347,Kotobelli Erti 193-PG-20,https://basketball.eurobasket.com/player/Kotobelli-Erti/712248,Erti Kotobelli,193,PG,20,8,-1.6,5.3,0.6,0.5,0.3,0.3,0.0,0.0,0.1,1.3,0.5,0.4,80.0,0.9,0.1,11.1,0.5,0.0,0.0,0.6,Teuta,TEUT,https://basketball.eurobasket.com/team/KB-Teuta-Durres/5520
Albania,Superliga,2025-2026,2026-01-10T18:30:24.774235,Kotori Eno 181-PG-18,https://basketball.eurobasket.com/player/Kotori-Eno/743417,Eno Kotori,181,PG,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:30:25.045097,Kreste Sotiraq -28,https://basketball.eurobasket.com/player/Kreste-Sotiraq/599715,Sotiraq Kreste,,,,9,0.2,8.0,2.3,0.8,0.0,0.8,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.2,0.0,0.0,2.4,0.8,33.3,0.4,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:30:25.460520,Kruja Aron,https://basketball.eurobasket.com/player/Kruja-Aron/797061,Aron Kruja,,,,4,1.5,6.5,3.3,0.8,0.0,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,50.0,2.3,0.8,34.8,0.5,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:30:25.790784,Kuci Edrion -16,https://basketball.eurobasket.com/player/Kuci-Edrion/796114,Edrion Kuci,,,,2,0.0,5.5,1.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,16.7,0.0,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:30:26.103653,Kume Luis -17,https://basketball.eurobasket.com/player/Kume-Luis/760292,Luis Kume,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:30:26.414801,Lame Kejdi 172-PG-18,https://basketball.eurobasket.com/player/Lame-Kejdi/743418,Kejdi Lame,172,PG,18,5,3.6,8.8,3.8,0.4,0.0,0.4,0.4,0.0,1.0,0.8,0.8,0.6,75.0,1.4,1.0,71.4,1.0,0.4,40.0,0.6,Apolonia,APOL,https://basketball.eurobasket.com/team/Apolonia-Fier/5518
Albania,Superliga,2025-2026,2026-01-10T18:30:26.738091,Leithart Peter -34,https://basketball.eurobasket.com/player/Leithart-Peter/760293,Peter Leithart,,,,9,2.1,27.3,4.1,3.0,1.6,1.4,1.2,0.0,0.4,2.0,0.0,0.0,0.0,0.7,0.6,85.7,5.1,1.0,19.6,0.7,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:30:27.051764,Leka Xhino -32,https://basketball.eurobasket.com/player/Leka-Xhino/276441,Xhino Leka,,,,7,2.0,17.9,4.0,1.1,0.3,0.9,1.9,0.0,1.0,1.3,0.3,0.1,33.3,1.1,0.4,36.4,2.6,1.0,38.5,2.4,Elbasani,ELBA,https://basketball.eurobasket.com/team/Elbasani/5517
Albania,Superliga,2025-2026,2026-01-10T18:30:27.391795,Lelaj Artens -20,https://basketball.eurobasket.com/player/Lelaj-Artens/796804,Artens Lelaj,,,,6,-1.3,5.2,0.0,0.3,0.0,0.3,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.5,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:30:27.698705,Lilaj Enton -26,https://basketball.eurobasket.com/player/Lilaj-Enton/452403,Enton Lilaj,,,,10,-0.7,18.9,3.2,1.7,0.6,1.1,1.5,0.0,0.2,2.7,0.8,0.3,37.5,1.6,0.7,43.8,2.4,0.5,20.8,2.1,Flamurtari,FLAM,https://basketball.eurobasket.com/team/Flamurtari-Vlore/5510
Albania,Superliga,2025-2026,2026-01-10T18:30:27.996343,Lilaj Frenki 203-F-28,https://basketball.eurobasket.com/player/Lilaj-Frenki/335488,Frenki Lilaj,203,F,28,8,17.1,21.4,11.8,6.0,1.9,4.1,2.9,0.6,0.9,0.9,4.5,3.0,66.7,6.4,4.0,62.5,2.3,0.3,13.0,1.3,Beselidhja,BESE,https://basketball.eurobasket.com/team/Beselidhja-Lezhe/66015
Albania,Superliga,2025-2026,2026-01-10T18:30:28.275012,Lilaj Rei -G-20,https://basketball.eurobasket.com/player/Lilaj-Rei/653140,Rei Lilaj,,,,10,1.5,25.3,6.7,1.0,0.2,0.8,1.7,0.1,0.1,2.6,0.4,0.2,50.0,2.3,1.0,43.5,3.4,1.5,44.1,2.5,Flamurtari,FLAM,https://basketball.eurobasket.com/team/Flamurtari-Vlore/5510
Albania,Superliga,2025-2026,2026-01-10T18:30:28.595048,Lilaj Richard 189-G-23,https://basketball.eurobasket.com/player/Lilaj-Richard/606583,Richard Lilaj,189,G,23,10,6.9,16.8,4.8,1.8,0.1,1.7,2.6,0.3,1.3,2.2,2.1,1.4,66.7,2.3,1.1,47.8,1.0,0.4,40.0,0.7,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:30:28.877184,Lito Gean 195-SG-21,https://basketball.eurobasket.com/player/Lito-Gean/712249,Gean Lito,195,SG,21,6,-0.3,8.7,0.3,0.2,0.0,0.2,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.5,0.2,40.0,0.2,0.0,0.0,0.3,Teuta,TEUT,https://basketball.eurobasket.com/team/KB-Teuta-Durres/5520
Albania,Superliga,2025-2026,2026-01-10T18:30:29.147224,Llakmani Elisandro -18,https://basketball.eurobasket.com/player/Llakmani-Elisandro/796811,Elisandro Llakmani,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:30:29.444094,Lloshi Albi -17,https://basketball.eurobasket.com/player/Lloshi-Albi/796797,Albi Lloshi,,,,2,1.0,8.5,3.0,1.0,0.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,40.0,0.5,Apolonia,APOL,https://basketball.eurobasket.com/team/Apolonia-Fier/5518
Albania,Superliga,2025-2026,2026-01-10T18:30:29.737619,Lluka Tedi 183-SG-23,https://basketball.eurobasket.com/player/Lluka-Tedi/522429,Tedi Lluka,183,SG,23,9,2.2,23.9,5.1,1.6,0.1,1.4,1.1,0.0,1.6,2.0,0.9,0.6,66.7,2.4,1.1,45.8,3.4,0.8,23.5,1.2,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:30:30.014295,Lluri Joel -19,https://basketball.eurobasket.com/player/Lluri-Joel/764485,Joel Lluri,,,,1,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Teuta,TEUT,https://basketball.eurobasket.com/team/KB-Teuta-Durres/5520
Albania,Superliga,2025-2026,2026-01-10T18:30:30.314386,Mancellari Geri -22,https://basketball.eurobasket.com/player/Mancellari-Geri/760288,Geri Mancellari,,,,8,1.9,12.3,3.4,3.0,1.5,1.5,0.3,0.0,0.1,1.6,1.0,0.6,60.0,3.1,1.4,45.2,0.0,0.0,0.0,1.5,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:30:30.624813,Mason Grant 188-G-22,https://basketball.eurobasket.com/player/Mason-Grant/614387,Grant Mason,188,G,22,10,13.1,34.0,15.7,3.5,0.7,2.8,2.0,0.0,0.3,2.0,4.1,3.6,87.8,6.8,3.4,50.0,3.8,1.2,31.6,2.0,Skenderbeu,SKEN,https://basketball.eurobasket.com/team/Skenderbeu-Korce/2120
Albania,Superliga,2025-2026,2026-01-10T18:30:30.895889,Massie Johnathan 198-G-22,https://basketball.eurobasket.com/player/Massie-Johnathan/598158,Johnathan Massie,198,G,22,10,24.8,29.9,22.4,5.4,1.2,4.2,2.8,0.8,2.1,1.5,5.3,4.2,79.2,10.4,6.1,58.7,5.4,2.0,37.0,2.3,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:30:31.166226,McNeil Demaris 203-F,https://basketball.eurobasket.com/player/McNeil-Demaris/533782,Demaris McNeil,203,F,,7,4.4,24.3,3.3,5.1,1.7,3.4,0.4,1.3,0.6,3.1,1.4,0.4,28.6,3.9,1.4,35.9,0.1,0.0,0.0,0.7,Elbasani,ELBA,https://basketball.eurobasket.com/team/Elbasani/5517
Albania,Superliga,2025-2026,2026-01-10T18:30:31.444956,Memcaj Elian 192-SG-24,https://basketball.eurobasket.com/player/Memcaj-Elian/476906,Elian Memcaj,192,SG,24,10,13.8,28.7,13.6,3.9,0.4,3.5,2.2,0.3,0.8,0.8,2.8,2.2,78.6,4.1,2.1,51.2,7.0,2.4,34.3,1.0,Teuta,TEUT,https://basketball.eurobasket.com/team/KB-Teuta-Durres/5520
Albania,Superliga,2025-2026,2026-01-10T18:30:31.714279,Meminaj Endriu -22,https://basketball.eurobasket.com/player/Meminaj-Endriu/712264,Endriu Meminaj,,,,8,3.8,25.6,3.5,2.3,0.1,2.1,1.4,0.1,0.6,1.1,0.4,0.1,25.0,1.8,0.8,44.4,2.0,0.6,30.0,1.1,Fieri,FIER,https://basketball.eurobasket.com/team/Fieri-Basket/69510
Albania,Superliga,2025-2026,2026-01-10T18:30:32.009226,Merdhoci Klevis 183-SG-20,https://basketball.eurobasket.com/player/Merdhoci-Klevis/617863,Klevis Merdhoci,183,SG,20,7,2.9,6.1,2.0,0.9,0.3,0.6,0.6,0.0,0.3,0.6,0.0,0.0,0.0,0.1,0.1,100.0,0.9,0.6,66.7,0.3,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:30:32.283407,Merkaj Arlind -33,https://basketball.eurobasket.com/player/Merkaj-Arlind/245843,Arlind Merkaj,,,,6,11.8,33.7,15.0,1.3,0.5,0.8,3.0,0.0,1.2,1.2,1.2,1.0,83.3,3.3,2.0,60.6,9.2,3.3,35.9,1.8,Flamurtari,FLAM,https://basketball.eurobasket.com/team/Flamurtari-Vlore/5510
Albania,Superliga,2025-2026,2026-01-10T18:31:03.398919,Mohr Maki 188-G-26,https://basketball.eurobasket.com/player/Mohr-Maki/519412,Maki Mohr,188,G,26,7,12.1,35.1,11.4,5.6,1.4,4.1,3.1,0.0,0.7,2.1,2.3,1.0,43.5,5.6,3.7,66.1,4.7,1.0,21.3,2.1,Fieri,FIER,https://basketball.eurobasket.com/team/Fieri-Basket/69510
Albania,Superliga,2025-2026,2026-01-10T18:31:03.705770,Murray David 201-F-23,https://basketball.eurobasket.com/player/Murray-David/590919,David Murray,201,F,23,9,26.4,26.4,18.6,10.1,4.0,6.1,2.1,1.8,1.2,2.7,4.0,2.9,72.5,11.2,7.3,65.2,1.0,0.3,30.0,2.1,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:31:04.034277,Nakuci Endi -G-27,https://basketball.eurobasket.com/player/Nakuci-Endi/653125,Endi Nakuci,,,,4,-0.5,8.0,1.5,0.8,0.3,0.5,0.3,0.0,0.0,2.5,0.0,0.0,0.0,0.8,0.8,100.0,0.0,0.0,0.0,0.5,Apolonia,APOL,https://basketball.eurobasket.com/team/Apolonia-Fier/5518
Albania,Superliga,2025-2026,2026-01-10T18:31:04.386713,Nasi Leonel 194-C-18,https://basketball.eurobasket.com/player/Nasi-Leonel/712253,Leonel Nasi,194,C,18,6,3.5,9.5,4.2,1.0,0.0,1.0,0.2,0.2,0.0,0.5,0.3,0.2,66.7,1.2,0.7,58.3,0.8,0.3,37.5,0.3,Skenderbeu,SKEN,https://basketball.eurobasket.com/team/Skenderbeu-Korce/2120
Albania,Superliga,2025-2026,2026-01-10T18:31:04.703843,Ndini Kristaq -34,https://basketball.eurobasket.com/player/Ndini-Kristaq/760294,Kristaq Ndini,,,,5,0.2,6.0,0.8,0.8,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4,50.0,0.0,0.0,0.0,0.2,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:31:05.066950,Ndreca Giseld 193-SG-25,https://basketball.eurobasket.com/player/Ndreca-Giseld/444498,Giseld Ndreca,193,SG,25,10,6.2,21.7,7.5,2.6,0.5,2.1,2.3,0.0,0.6,1.7,1.2,1.0,83.3,2.2,1.3,59.1,5.1,1.3,25.5,1.2,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:31:05.349422,Nika Aleksis 201-F-22,https://basketball.eurobasket.com/player/Nika-Aleksis/69402,Aleksis Nika,201,F,22,10,8.2,19.9,8.0,3.8,1.1,2.7,1.0,0.4,0.8,2.1,1.0,0.7,70.0,3.3,2.0,60.6,3.0,1.1,36.7,0.6,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:31:05.641286,Nikolli Francesko 178-G-29,https://basketball.eurobasket.com/player/Nikolli-Francesko/400932,Francesko Nikolli,178,G,29,2,0.5,19.0,4.0,3.5,0.0,3.5,2.5,0.0,0.5,2.5,0.0,0.0,0.0,1.5,0.5,33.3,4.5,1.0,22.2,2.5,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:31:05.924417,Pair Zoelin 201-F/C-25,https://basketball.eurobasket.com/player/Pair-Zoelin/599575,Zoelin Pair,201,F/C,25,5,17.0,35.0,12.0,6.0,2.4,3.6,1.6,0.2,0.2,2.2,4.2,2.4,57.1,5.8,4.8,82.8,0.2,0.0,0.0,0.2,Skenderbeu,SKEN,https://basketball.eurobasket.com/team/Skenderbeu-Korce/2120
Albania,Superliga,2025-2026,2026-01-10T18:31:06.226616,Pambuku Johan -20,https://basketball.eurobasket.com/player/Pambuku-Johan/712254,Johan Pambuku,,,,3,-0.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,Skenderbeu,SKEN,https://basketball.eurobasket.com/team/Skenderbeu-Korce/2120
Albania,Superliga,2025-2026,2026-01-10T18:31:06.578152,Parker Ashton 198-F-25,https://basketball.eurobasket.com/player/Parker-Ashton/546099,Ashton Parker,198,F,25,9,24.8,34.1,11.6,11.8,3.1,8.7,2.1,2.1,1.9,2.4,3.7,2.4,64.9,5.9,4.2,71.2,1.0,0.2,20.0,1.4,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:31:06.876750,Pasho Gridi -24,https://basketball.eurobasket.com/player/Pasho-Gridi/553023,Gridi Pasho,,,,10,4.1,26.8,2.9,3.1,1.1,2.0,2.9,0.0,1.4,1.5,0.3,0.2,66.7,3.1,0.9,29.0,1.5,0.3,20.0,1.5,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:31:07.178564,Peqini Uerd -24,https://basketball.eurobasket.com/player/Peqini-Uerd/653133,Uerd Peqini,,,,7,1.6,8.1,2.6,0.9,0.1,0.7,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,1.4,0.9,64.3,1.0,Elbasani,ELBA,https://basketball.eurobasket.com/team/Elbasani/5517
Albania,Superliga,2025-2026,2026-01-10T18:31:07.485248,Picard Alexander -34,https://basketball.eurobasket.com/player/Picard-Alexander/760282,Alexander Picard,,,,8,15.6,32.1,19.9,3.5,0.3,3.3,2.0,0.0,1.1,2.3,3.9,3.4,87.2,8.3,3.4,41.0,6.1,3.3,54.1,2.8,Fieri,FIER,https://basketball.eurobasket.com/team/Fieri-Basket/69510
Albania,Superliga,2025-2026,2026-01-10T18:31:07.783309,Pistja Marsel -26,https://basketball.eurobasket.com/player/Pistja-Marsel/599711,Marsel Pistja,,,,9,0.8,17.0,4.3,0.6,0.1,0.4,0.6,0.0,0.1,1.9,2.0,1.1,55.0,1.6,0.8,50.0,1.6,0.6,37.5,1.4,Fieri,FIER,https://basketball.eurobasket.com/team/Fieri-Basket/69510
Albania,Superliga,2025-2026,2026-01-10T18:31:08.089400,Powell Bryan 198-F-25,https://basketball.eurobasket.com/player/Powell-Bryan/528019,Bryan Powell,198,F,25,6,15.3,21.3,12.5,6.0,1.0,5.0,2.2,1.0,1.2,2.5,2.2,1.0,45.5,5.2,3.5,67.3,3.5,1.5,42.9,1.0,Beselidhja,BESE,https://basketball.eurobasket.com/team/Beselidhja-Lezhe/66015
Albania,Superliga,2025-2026,2026-01-10T18:31:08.363446,Powers Donte 188-G,https://basketball.eurobasket.com/player/Powers-Donte/429873,Donte Powers,188,G,,3,24.0,33.7,23.3,2.3,0.3,2.0,2.3,0.7,1.0,1.0,4.3,2.0,46.5,9.7,7.7,79.4,4.3,2.0,46.5,1.3,Teuta,TEUT,https://basketball.eurobasket.com/team/KB-Teuta-Durres/5520
Albania,Superliga,2025-2026,2026-01-10T18:31:08.649368,Preka Jordi 185-SG-17,https://basketball.eurobasket.com/player/Preka-Jordi/789264,Jordi Preka,185,SG,17,2,0.0,7.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,50.0,0.5,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:31:08.980642,Prenda Andre 187-PG-20,https://basketball.eurobasket.com/player/Prenda-Andre/712255,Andre Prenda,187,PG,20,10,2.7,12.9,4.7,0.7,0.0,0.7,0.5,0.0,0.1,0.9,0.1,0.1,100.0,0.7,0.4,57.1,2.4,0.9,37.5,0.8,Skenderbeu,SKEN,https://basketball.eurobasket.com/team/Skenderbeu-Korce/2120
Albania,Superliga,2025-2026,2026-01-10T18:31:09.277569,Prianej Sidrit -21,https://basketball.eurobasket.com/player/Prianej-Sidrit/796115,Sidrit Prianej,,,,3,1.7,10.7,0.0,3.3,1.7,1.7,1.0,0.3,0.7,1.7,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.3,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
Albania,Superliga,2025-2026,2026-01-10T18:31:09.580583,Prodani Marvin 195-G-24,https://basketball.eurobasket.com/player/Prodani-Marvin/476904,Marvin Prodani,195,G,24,9,13.1,21.9,8.6,3.1,1.0,2.1,4.7,0.2,1.2,2.1,1.7,1.2,70.6,3.8,2.7,71.1,3.1,0.7,22.6,0.9,Beselidhja,BESE,https://basketball.eurobasket.com/team/Beselidhja-Lezhe/66015
Albania,Superliga,2025-2026,2026-01-10T18:31:09.882385,Pylla Dejvis 188-SG-29,https://basketball.eurobasket.com/player/Pylla-Dejvis/400093,Dejvis Pylla,188,SG,29,6,4.7,28.5,3.0,2.8,0.2,2.7,1.8,0.0,2.2,1.5,0.0,0.0,0.0,2.5,1.0,40.0,1.8,0.3,16.7,0.8,Partizani,PART,https://basketball.eurobasket.com/team/Partizani-Tirana/1430
Albania,Superliga,2025-2026,2026-01-10T18:31:10.178211,Rama Eiden 205-C-23,https://basketball.eurobasket.com/player/Rama-Eiden/476901,Eiden Rama,205,C,23,3,2.0,7.3,2.0,2.3,0.7,1.7,0.7,0.3,0.0,1.3,0.0,0.0,0.0,2.0,1.0,50.0,0.7,0.0,0.0,0.3,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:31:10.502564,Ramme Griffin 190-PG-36,https://basketball.eurobasket.com/player/Ramme-Griffin/195895,Griffin Ramme,190,PG,36,2,18.5,22.0,12.0,1.5,0.5,1.0,8.5,0.0,3.5,3.0,0.0,0.0,0.0,6.0,4.5,75.0,3.5,1.0,28.6,1.0,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:31:10.810275,Rrahmani Eldi -19,https://basketball.eurobasket.com/player/Rrahmani-Eldi/751860,Eldi Rrahmani,,,,3,1.0,6.3,0.0,1.0,0.3,0.7,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:31:11.168912,Rushani Mateo -24,https://basketball.eurobasket.com/player/Rushani-Mateo/760283,Mateo Rushani,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:31:11.643456,Ruvina Alesio -18,https://basketball.eurobasket.com/player/Ruvina-Alesio/127340,Alesio Ruvina,,,,7,2.6,15.0,4.6,0.9,0.1,0.7,0.6,0.0,0.1,0.9,0.0,0.0,0.0,2.6,1.4,53.8,1.0,0.6,60.0,1.4,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:31:12.019139,Sako Arturo 193-SF-27,https://basketball.eurobasket.com/player/Sako-Arturo/335482,Arturo Sako,193,SF,27,9,3.4,16.7,4.1,2.2,0.6,1.7,0.8,0.1,0.6,1.9,0.4,0.3,75.0,2.2,1.2,54.5,1.8,0.4,22.2,0.6,Flamurtari,FLAM,https://basketball.eurobasket.com/team/Flamurtari-Vlore/5510
Albania,Superliga,2025-2026,2026-01-10T18:31:12.374075,Sawyer Zach 190-G-25,https://basketball.eurobasket.com/player/Sawyer-Zach/669805,Zach Sawyer,190,G,25,9,20.0,30.1,13.7,6.1,1.0,5.1,6.0,0.6,2.4,2.2,1.9,1.8,94.7,7.7,4.4,57.1,2.9,1.0,34.5,3.0,Kamza,KAMZ,https://basketball.eurobasket.com/team/Kamza-Basket-Tirana/5509
Albania,Superliga,2025-2026,2026-01-10T18:31:12.667768,Scott Joshua 196-F-25,https://basketball.eurobasket.com/player/Scott-Joshua/528040,Joshua Scott,196,F,25,10,12.7,38.3,13.1,5.2,1.4,3.8,2.8,0.1,0.6,2.2,3.0,2.0,66.7,9.2,5.4,58.7,1.4,0.1,7.1,2.3,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:31:12.968638,Selimaj Besjan -G-38,https://basketball.eurobasket.com/player/Selimaj-Besjan/506248,Besjan Selimaj,,,,2,0.0,25.0,6.0,6.0,1.5,4.5,0.5,0.0,0.5,3.0,5.5,3.0,54.5,5.5,1.5,27.3,0.5,0.0,0.0,4.5,Pogradeci,POGR,https://basketball.eurobasket.com/team/Pogradeci/5519
Albania,Superliga,2025-2026,2026-01-10T18:31:13.317325,Serdari Uili -24,https://basketball.eurobasket.com/player/Serdari-Uili/553012,Uili Serdari,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:31:13.859442,Sharra Aron 192-G/F-19,https://basketball.eurobasket.com/player/Sharra-Aron/599714,Aron Sharra,192,G/F,19,5,2.0,7.0,1.4,1.0,0.6,0.4,0.4,0.6,0.0,0.6,1.2,0.4,33.3,0.2,0.2,100.0,1.0,0.2,20.0,0.0,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:31:14.165735,Sharra Marvin -21,https://basketball.eurobasket.com/player/Sharra-Marvin/621830,Marvin Sharra,,,,4,1.3,6.8,2.0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.5,0.3,60.0,1.5,0.5,33.3,0.5,0.3,60.0,0.3,Tirana,TIRA,https://basketball.eurobasket.com/team/Sport-Klub-Tirana-Neptun/2191
Albania,Superliga,2025-2026,2026-01-10T18:31:14.595538,Shengjergji Daniel -23,https://basketball.eurobasket.com/player/Shengjergji-Daniel/712247,Daniel Shengjergji,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Albania,Superliga,2025-2026,2026-01-10T18:31:14.947378,Shestani Robert 187-G-32,https://basketball.eurobasket.com/player/Shestani-Robert/245866,Robert Shestani,187,G,32,9,5.4,24.8,8.0,1.3,0.2,1.1,2.3,0.0,0.7,1.9,0.6,0.3,50.0,2.2,1.0,45.5,5.9,1.9,32.2,0.8,Vllaznia,VLLA,https://basketball.eurobasket.com/team/Vllaznia-Shkodra/629
